model_number,model_type,model_params,all_validation_scores,mean_validation_score,all_test_scores,mean_test_score
285,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 20}","[0.75, 0.62, 0.72, 0.67, 0.62, 0.72, 0.77, 0.67, 0.73, 0.65, 0.68, 0.75, 0.7, 0.72, 0.85, 0.73, 0.73, 0.75, 0.68, 0.72]",0.712,"[]",-
286,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 20}","[0.75, 0.67, 0.7, 0.67, 0.63, 0.7, 0.77, 0.68, 0.72, 0.65, 0.72, 0.75, 0.7, 0.72, 0.82, 0.73, 0.72, 0.75, 0.68, 0.7]",0.712,"[]",-
287,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 20}","[0.75, 0.63, 0.7, 0.67, 0.62, 0.7, 0.78, 0.65, 0.75, 0.62, 0.68, 0.75, 0.75, 0.72, 0.83, 0.73, 0.77, 0.75, 0.68, 0.7]",0.712,"[]",-
288,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 20}","[0.75, 0.62, 0.7, 0.68, 0.65, 0.72, 0.77, 0.67, 0.75, 0.63, 0.65, 0.77, 0.75, 0.68, 0.82, 0.75, 0.72, 0.78, 0.67, 0.7]",0.712,"[]",-
289,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 20}","[0.78, 0.63, 0.7, 0.67, 0.62, 0.72, 0.77, 0.7, 0.73, 0.62, 0.65, 0.78, 0.75, 0.7, 0.83, 0.73, 0.75, 0.77, 0.65, 0.68]",0.712,"[]",-
290,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 16}","[0.73, 0.63, 0.7, 0.68, 0.62, 0.72, 0.77, 0.67, 0.75, 0.63, 0.68, 0.75, 0.73, 0.7, 0.85, 0.73, 0.73, 0.77, 0.67, 0.72]",0.711,"[]",-
291,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 16}","[0.73, 0.65, 0.7, 0.67, 0.62, 0.72, 0.75, 0.67, 0.77, 0.63, 0.7, 0.75, 0.73, 0.68, 0.82, 0.77, 0.73, 0.77, 0.67, 0.7]",0.711,"[]",-
292,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 16}","[0.77, 0.62, 0.7, 0.68, 0.62, 0.73, 0.78, 0.67, 0.72, 0.63, 0.65, 0.77, 0.72, 0.68, 0.85, 0.75, 0.78, 0.77, 0.67, 0.67]",0.711,"[]",-
293,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 17}","[0.73, 0.63, 0.7, 0.68, 0.62, 0.72, 0.77, 0.68, 0.75, 0.63, 0.67, 0.77, 0.73, 0.7, 0.82, 0.77, 0.73, 0.77, 0.68, 0.68]",0.711,"[]",-
294,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 17}","[0.75, 0.62, 0.68, 0.68, 0.62, 0.72, 0.77, 0.68, 0.77, 0.63, 0.7, 0.78, 0.72, 0.7, 0.82, 0.73, 0.77, 0.77, 0.65, 0.67]",0.711,"[]",-
295,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 18}","[0.78, 0.62, 0.72, 0.68, 0.62, 0.72, 0.77, 0.67, 0.73, 0.63, 0.67, 0.77, 0.7, 0.7, 0.83, 0.73, 0.78, 0.78, 0.65, 0.68]",0.711,"[]",-
296,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 18}","[0.75, 0.63, 0.67, 0.65, 0.62, 0.72, 0.78, 0.68, 0.75, 0.65, 0.68, 0.78, 0.72, 0.68, 0.83, 0.73, 0.77, 0.77, 0.67, 0.7]",0.711,"[]",-
297,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 19}","[0.75, 0.63, 0.68, 0.68, 0.62, 0.73, 0.77, 0.7, 0.75, 0.63, 0.67, 0.75, 0.72, 0.68, 0.83, 0.77, 0.75, 0.77, 0.65, 0.7]",0.711,"[]",-
298,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 20}","[0.75, 0.63, 0.72, 0.68, 0.62, 0.7, 0.75, 0.67, 0.73, 0.65, 0.68, 0.78, 0.7, 0.7, 0.85, 0.72, 0.75, 0.77, 0.65, 0.73]",0.711,"[]",-
299,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 20}","[0.72, 0.63, 0.7, 0.68, 0.62, 0.72, 0.77, 0.68, 0.75, 0.62, 0.7, 0.77, 0.73, 0.73, 0.82, 0.75, 0.7, 0.77, 0.67, 0.7]",0.711,"[]",-
300,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 20}","[0.73, 0.63, 0.7, 0.68, 0.63, 0.72, 0.75, 0.68, 0.77, 0.65, 0.68, 0.77, 0.72, 0.68, 0.82, 0.75, 0.75, 0.77, 0.67, 0.68]",0.711,"[]",-
301,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 18}","[0.72, 0.67, 0.7, 0.68, 0.62, 0.7, 0.77, 0.68, 0.72, 0.63, 0.68, 0.78, 0.7, 0.68, 0.83, 0.75, 0.77, 0.77, 0.68, 0.7]",0.711,"[]",-
302,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 16}","[0.72, 0.63, 0.68, 0.67, 0.62, 0.72, 0.77, 0.67, 0.75, 0.65, 0.68, 0.8, 0.73, 0.72, 0.82, 0.73, 0.73, 0.8, 0.63, 0.7]",0.711,"[]",-
303,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 16}","[0.75, 0.62, 0.7, 0.68, 0.62, 0.72, 0.78, 0.68, 0.75, 0.65, 0.65, 0.78, 0.72, 0.72, 0.82, 0.72, 0.73, 0.77, 0.68, 0.68]",0.711,"[]",-
304,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 16}","[0.78, 0.63, 0.7, 0.68, 0.62, 0.7, 0.75, 0.67, 0.73, 0.63, 0.68, 0.78, 0.72, 0.72, 0.83, 0.75, 0.73, 0.77, 0.67, 0.68]",0.711,"[]",-
305,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 16}","[0.77, 0.62, 0.68, 0.67, 0.65, 0.73, 0.77, 0.67, 0.73, 0.63, 0.67, 0.78, 0.72, 0.7, 0.82, 0.73, 0.73, 0.8, 0.65, 0.7]",0.711,"[]",-
306,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 16}","[0.73, 0.65, 0.7, 0.68, 0.62, 0.72, 0.77, 0.65, 0.77, 0.63, 0.68, 0.77, 0.72, 0.7, 0.82, 0.75, 0.72, 0.77, 0.67, 0.7]",0.711,"[]",-
307,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 17}","[0.75, 0.63, 0.68, 0.68, 0.62, 0.73, 0.78, 0.67, 0.75, 0.65, 0.67, 0.72, 0.72, 0.7, 0.83, 0.73, 0.73, 0.8, 0.68, 0.7]",0.711,"[]",-
308,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 17}","[0.77, 0.62, 0.7, 0.68, 0.62, 0.73, 0.77, 0.65, 0.75, 0.67, 0.67, 0.75, 0.73, 0.7, 0.82, 0.73, 0.73, 0.78, 0.65, 0.7]",0.711,"[]",-
309,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 17}","[0.77, 0.6, 0.7, 0.68, 0.62, 0.75, 0.73, 0.65, 0.75, 0.62, 0.67, 0.75, 0.7, 0.68, 0.87, 0.75, 0.77, 0.77, 0.67, 0.72]",0.711,"[]",-
310,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 17}","[0.77, 0.63, 0.68, 0.68, 0.62, 0.7, 0.78, 0.67, 0.75, 0.63, 0.7, 0.73, 0.75, 0.7, 0.82, 0.73, 0.73, 0.78, 0.65, 0.72]",0.711,"[]",-
311,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 18}","[0.75, 0.63, 0.7, 0.67, 0.62, 0.72, 0.77, 0.67, 0.73, 0.63, 0.68, 0.75, 0.73, 0.72, 0.83, 0.72, 0.75, 0.75, 0.7, 0.7]",0.711,"[]",-
312,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 18}","[0.75, 0.62, 0.7, 0.68, 0.62, 0.72, 0.78, 0.67, 0.75, 0.67, 0.67, 0.75, 0.7, 0.7, 0.8, 0.75, 0.72, 0.8, 0.67, 0.7]",0.711,"[]",-
313,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 18}","[0.77, 0.63, 0.68, 0.68, 0.62, 0.72, 0.78, 0.68, 0.73, 0.63, 0.68, 0.77, 0.7, 0.73, 0.82, 0.77, 0.72, 0.78, 0.65, 0.68]",0.711,"[]",-
314,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 19}","[0.75, 0.62, 0.68, 0.68, 0.63, 0.75, 0.75, 0.63, 0.75, 0.63, 0.65, 0.78, 0.72, 0.7, 0.85, 0.73, 0.8, 0.77, 0.67, 0.68]",0.711,"[]",-
315,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 19}","[0.75, 0.62, 0.7, 0.68, 0.62, 0.73, 0.77, 0.67, 0.72, 0.65, 0.67, 0.78, 0.73, 0.68, 0.82, 0.75, 0.73, 0.77, 0.65, 0.73]",0.711,"[]",-
316,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 19}","[0.75, 0.67, 0.68, 0.68, 0.62, 0.73, 0.77, 0.68, 0.75, 0.63, 0.67, 0.77, 0.72, 0.68, 0.82, 0.75, 0.73, 0.75, 0.67, 0.7]",0.711,"[]",-
317,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 20}","[0.77, 0.62, 0.72, 0.72, 0.62, 0.7, 0.77, 0.68, 0.75, 0.62, 0.67, 0.75, 0.68, 0.7, 0.85, 0.73, 0.75, 0.82, 0.63, 0.67]",0.711,"[]",-
318,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 16}","[0.75, 0.65, 0.68, 0.68, 0.63, 0.7, 0.77, 0.63, 0.72, 0.65, 0.7, 0.78, 0.73, 0.7, 0.83, 0.7, 0.75, 0.78, 0.67, 0.72]",0.711,"[]",-
319,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 16}","[0.77, 0.63, 0.68, 0.67, 0.62, 0.73, 0.73, 0.68, 0.73, 0.65, 0.68, 0.77, 0.7, 0.72, 0.83, 0.75, 0.73, 0.77, 0.68, 0.7]",0.711,"[]",-
320,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 17}","[0.77, 0.62, 0.72, 0.68, 0.63, 0.75, 0.8, 0.65, 0.72, 0.63, 0.63, 0.78, 0.73, 0.68, 0.85, 0.73, 0.75, 0.75, 0.67, 0.68]",0.711,"[]",-
321,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 17}","[0.75, 0.62, 0.72, 0.67, 0.62, 0.72, 0.77, 0.67, 0.77, 0.63, 0.68, 0.73, 0.75, 0.7, 0.83, 0.72, 0.73, 0.75, 0.67, 0.72]",0.711,"[]",-
322,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 17}","[0.75, 0.62, 0.72, 0.65, 0.62, 0.73, 0.77, 0.67, 0.77, 0.65, 0.65, 0.77, 0.72, 0.7, 0.83, 0.73, 0.75, 0.77, 0.68, 0.67]",0.711,"[]",-
323,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 17}","[0.75, 0.62, 0.7, 0.68, 0.62, 0.73, 0.75, 0.67, 0.73, 0.65, 0.68, 0.77, 0.7, 0.72, 0.87, 0.73, 0.75, 0.77, 0.65, 0.68]",0.711,"[]",-
324,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 18}","[0.73, 0.63, 0.72, 0.68, 0.62, 0.75, 0.78, 0.65, 0.75, 0.63, 0.67, 0.78, 0.72, 0.68, 0.82, 0.7, 0.75, 0.78, 0.68, 0.7]",0.711,"[]",-
325,random_forest,"{'n_estimators': 215, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 18}","[0.73, 0.62, 0.72, 0.67, 0.62, 0.72, 0.77, 0.65, 0.75, 0.63, 0.7, 0.78, 0.72, 0.7, 0.82, 0.75, 0.75, 0.77, 0.67, 0.68]",0.711,"[]",-
326,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 18}","[0.73, 0.65, 0.7, 0.68, 0.62, 0.72, 0.75, 0.67, 0.75, 0.63, 0.68, 0.73, 0.75, 0.7, 0.82, 0.73, 0.77, 0.77, 0.67, 0.7]",0.711,"[]",-
327,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 19}","[0.75, 0.6, 0.72, 0.68, 0.63, 0.7, 0.8, 0.65, 0.75, 0.65, 0.68, 0.77, 0.73, 0.7, 0.83, 0.7, 0.75, 0.75, 0.68, 0.7]",0.711,"[]",-
328,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 19}","[0.75, 0.63, 0.72, 0.68, 0.62, 0.7, 0.82, 0.67, 0.75, 0.62, 0.68, 0.77, 0.7, 0.68, 0.83, 0.73, 0.73, 0.77, 0.67, 0.7]",0.711,"[]",-
329,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 19}","[0.75, 0.62, 0.68, 0.65, 0.62, 0.73, 0.77, 0.68, 0.77, 0.63, 0.68, 0.75, 0.72, 0.72, 0.83, 0.75, 0.75, 0.77, 0.67, 0.68]",0.711,"[]",-
330,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 20}","[0.73, 0.65, 0.7, 0.68, 0.62, 0.73, 0.75, 0.68, 0.77, 0.63, 0.67, 0.78, 0.73, 0.68, 0.82, 0.75, 0.7, 0.78, 0.67, 0.7]",0.711,"[]",-
331,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 20}","[0.73, 0.65, 0.7, 0.68, 0.62, 0.75, 0.73, 0.68, 0.77, 0.63, 0.65, 0.77, 0.7, 0.7, 0.82, 0.75, 0.77, 0.77, 0.67, 0.68]",0.711,"[]",-
332,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 16}","[0.72, 0.65, 0.73, 0.7, 0.62, 0.68, 0.75, 0.68, 0.75, 0.63, 0.72, 0.77, 0.7, 0.68, 0.83, 0.72, 0.77, 0.77, 0.65, 0.7]",0.711,"[]",-
333,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 17}","[0.72, 0.67, 0.68, 0.7, 0.62, 0.73, 0.75, 0.67, 0.73, 0.65, 0.7, 0.73, 0.73, 0.7, 0.83, 0.73, 0.77, 0.75, 0.63, 0.72]",0.711,"[]",-
334,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 18}","[0.72, 0.62, 0.68, 0.68, 0.62, 0.7, 0.77, 0.7, 0.73, 0.65, 0.65, 0.77, 0.73, 0.72, 0.83, 0.75, 0.75, 0.75, 0.67, 0.72]",0.711,"[]",-
335,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 18}","[0.77, 0.63, 0.7, 0.68, 0.62, 0.72, 0.78, 0.68, 0.75, 0.62, 0.67, 0.75, 0.72, 0.73, 0.83, 0.73, 0.73, 0.75, 0.67, 0.68]",0.711,"[]",-
336,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 16}","[0.77, 0.62, 0.68, 0.68, 0.62, 0.73, 0.77, 0.67, 0.77, 0.63, 0.68, 0.77, 0.72, 0.7, 0.85, 0.72, 0.73, 0.75, 0.67, 0.68]",0.71,"[]",-
337,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 16}","[0.72, 0.62, 0.7, 0.67, 0.62, 0.73, 0.77, 0.68, 0.73, 0.63, 0.7, 0.77, 0.72, 0.67, 0.82, 0.75, 0.72, 0.77, 0.7, 0.72]",0.71,"[]",-
338,random_forest,"{'n_estimators': 200, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 17}","[0.73, 0.65, 0.7, 0.68, 0.62, 0.7, 0.77, 0.7, 0.75, 0.63, 0.68, 0.75, 0.75, 0.65, 0.83, 0.75, 0.72, 0.75, 0.68, 0.72]",0.71,"[]",-
339,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 17}","[0.77, 0.65, 0.72, 0.65, 0.62, 0.72, 0.77, 0.67, 0.77, 0.63, 0.65, 0.8, 0.72, 0.7, 0.83, 0.73, 0.72, 0.78, 0.63, 0.68]",0.71,"[]",-
340,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 17}","[0.75, 0.67, 0.73, 0.67, 0.62, 0.73, 0.73, 0.68, 0.73, 0.63, 0.68, 0.77, 0.72, 0.7, 0.83, 0.73, 0.75, 0.72, 0.67, 0.7]",0.71,"[]",-
341,random_forest,"{'n_estimators': 220, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 18}","[0.75, 0.63, 0.68, 0.67, 0.62, 0.7, 0.82, 0.67, 0.75, 0.63, 0.67, 0.75, 0.75, 0.68, 0.82, 0.73, 0.75, 0.77, 0.65, 0.72]",0.71,"[]",-
342,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 18}","[0.73, 0.65, 0.7, 0.68, 0.63, 0.73, 0.77, 0.68, 0.72, 0.65, 0.7, 0.75, 0.72, 0.68, 0.82, 0.75, 0.72, 0.75, 0.68, 0.7]",0.71,"[]",-
343,random_forest,"{'n_estimators': 210, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 18}","[0.75, 0.63, 0.72, 0.68, 0.62, 0.73, 0.77, 0.67, 0.75, 0.63, 0.67, 0.75, 0.7, 0.72, 0.83, 0.75, 0.75, 0.75, 0.67, 0.67]",0.71,"[]",-
344,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 18}","[0.77, 0.65, 0.68, 0.67, 0.62, 0.73, 0.75, 0.67, 0.75, 0.63, 0.67, 0.75, 0.72, 0.72, 0.83, 0.75, 0.72, 0.78, 0.67, 0.68]",0.71,"[]",-
345,random_forest,"{'n_estimators': 210, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 19}","[0.77, 0.6, 0.68, 0.67, 0.63, 0.72, 0.78, 0.65, 0.77, 0.68, 0.67, 0.77, 0.72, 0.67, 0.83, 0.73, 0.73, 0.78, 0.68, 0.68]",0.71,"[]",-
346,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 19}","[0.77, 0.62, 0.7, 0.68, 0.62, 0.73, 0.77, 0.67, 0.73, 0.63, 0.67, 0.77, 0.7, 0.7, 0.82, 0.75, 0.75, 0.8, 0.65, 0.68]",0.71,"[]",-
347,random_forest,"{'n_estimators': 220, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 20}","[0.77, 0.65, 0.7, 0.68, 0.62, 0.72, 0.75, 0.65, 0.73, 0.63, 0.65, 0.75, 0.72, 0.72, 0.83, 0.75, 0.77, 0.77, 0.67, 0.68]",0.71,"[]",-
348,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_leaf_nodes': 20}","[0.73, 0.65, 0.7, 0.68, 0.62, 0.73, 0.77, 0.7, 0.78, 0.62, 0.65, 0.75, 0.7, 0.7, 0.83, 0.75, 0.75, 0.8, 0.62, 0.68]",0.71,"[]",-
349,random_forest,"{'n_estimators': 215, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 16}","[0.77, 0.65, 0.72, 0.68, 0.62, 0.72, 0.78, 0.68, 0.72, 0.63, 0.68, 0.75, 0.73, 0.7, 0.82, 0.73, 0.73, 0.73, 0.67, 0.7]",0.71,"[]",-
350,random_forest,"{'n_estimators': 205, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 16}","[0.77, 0.63, 0.72, 0.68, 0.62, 0.7, 0.77, 0.67, 0.75, 0.63, 0.67, 0.75, 0.72, 0.7, 0.83, 0.73, 0.78, 0.77, 0.65, 0.67]",0.71,"[]",-
351,random_forest,"{'n_estimators': 200, 'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_leaf_nodes': 16}","[0.75, 0.62, 0.7, 0.65, 0.62, 0.72, 0.77, 0.67, 0.75, 0.63, 0.67, 0.77, 0.72, 0.7, 0.82, 0.75, 0.75, 0.78, 0.67, 0.7]",0.71,"[]",-
352,random_forest,"{'n_estimators': 205, 'criterion': 'gini', 'max_depth': None, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_leaf_nodes': 17}","[0.75, 0.63, 0.7, 0.68, 0.62, 0.72, 0.75, 0.67, 0.75, 0.63, 0.72, 0.72, 0.7, 0.7, 0.83, 0.73, 0.77, 0.77, 0.65, 0.72]",0.71,"[]",-
